Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,C.J. Uzomah,3,3,91,30.3,55,6,2,0,0,0,0,1,24.1,24.1,0.1%,PHI,7,2021
2,Kyle Pitts,7,8,163,23.3,39,6,0,0,0,0,0,1,23.3,23.3,87.8%,ATL,7,2021
3,Mike Gesicki,7,8,85,12.1,27,1,1,0,0,0,0,1,21.5,21.5,2.3%,CIN,7,2021
4,Foster Moreau,6,6,60,10.0,21,1,1,0,0,0,0,1,18.0,18.0,0.1%,NO,7,2021
5,Robert Tonyan,4,5,63,15.8,25,2,1,0,0,0,0,1,16.3,16.3,0.1%,MIN,7,2021
6,Zach Ertz,3,5,66,22.0,47,3,1,1,4,0,0,1,16.0,16.0,3.7%,WAS,7,2021
7,Travis Kelce,7,12,65,9.3,24,1,0,0,0,0,0,1,13.5,13.5,99.9%,KC,7,2021
8,Dallas Goedert,3,5,70,23.3,25,3,0,0,0,0,0,1,12.0,12.0,89.7%,PHI,7,2021
9,Mo Alie-Cox,3,3,25,8.3,11,0,1,0,0,0,0,1,11.5,11.5,0.1%,IND,7,2021
10,Ricky Seals-Jones,6,7,51,8.5,14,0,0,0,0,0,0,1,11.1,11.1,0.0%,FA,7,2021
11,T.J. Hockenson,6,9,48,8.0,21,1,0,0,0,0,0,1,10.8,10.8,81.3%,MIN,7,2021
12,MyCole Pruitt,2,3,27,13.5,22,1,1,0,0,0,0,1,10.7,10.7,0.0%,PIT,7,2021
13,Evan Engram,6,8,44,7.3,18,0,0,0,0,0,0,1,10.4,10.4,97.0%,JAC,7,2021
14,Hunter Henry,2,4,23,11.5,22,1,1,0,0,0,0,1,10.3,10.3,15.3%,NE,7,2021
15,Tyler Higbee,5,8,46,9.2,16,0,0,0,0,0,0,1,9.6,9.6,19.7%,LAR,7,2021
16,Cole Kmet,5,6,43,8.6,22,1,0,0,0,0,0,1,9.3,9.3,72.3%,CHI,7,2021
17,Noah Fant,5,7,39,7.8,9,0,0,0,0,0,0,1,8.9,8.9,2.0%,SEA,7,2021
18,Mark Andrews,3,7,48,16.0,24,2,0,0,0,0,0,1,7.8,7.8,73.3%,BAL,7,2021
19,Jonnu Smith,2,5,52,26.0,28,2,0,1,5,0,0,1,7.7,7.7,8.1%,MIA,7,2021
20,Durham Smythe,3,4,37,12.3,18,0,0,0,0,0,0,1,6.7,6.7,0.7%,MIA,7,2021
21,Hayden Hurst,3,4,35,11.7,15,0,0,0,0,0,0,1,6.5,6.5,2.3%,LAC,7,2021
22,Adam Shaheen,4,5,23,5.8,7,0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,7,2021
23,Austin Hooper,2,3,42,21.0,34,2,0,0,0,0,0,1,6.2,6.2,0.4%,NE,7,2021
24,Marcedes Lewis,3,3,31,10.3,17,0,0,0,0,0,0,1,6.1,6.1,0.1%,CHI,7,2021
25,Gerald Everett,3,3,11,3.7,10,0,0,1,12,0,0,1,5.3,5.3,23.5%,CHI,7,2021
26,Charlie Woerner,2,2,30,15.0,27,1,0,0,0,0,0,1,5.0,5.0,0.1%,ATL,7,2021
27,Jesse James,3,3,20,6.7,8,0,0,0,0,0,0,1,5.0,5.0,0.0%,FA,7,2021
28,Josh Oliver,2,5,29,14.5,19,0,0,0,0,0,0,1,4.9,4.9,0.6%,MIN,7,2021
29,Adam Trautman,3,3,36,12.0,15,0,0,0,0,0,1,1,4.6,4.6,0.2%,DEN,7,2021
30,Pharaoh Brown,3,3,11,3.7,5,0,0,0,0,0,0,1,4.1,4.1,0.1%,SEA,7,2021
31,David Njoku,2,2,18,9.0,12,0,0,0,0,0,0,1,3.8,3.8,94.0%,CLE,7,2021
32,Jordan Akins,2,2,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,0.1%,CLE,7,2021
33,Tommy Tremble,2,2,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,0.4%,CAR,7,2021
34,Kyle Rudolph,2,2,8,4.0,7,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,7,2021
35,Ryan Griffin,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,7,2021
36,Harrison Bryant,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,LV,7,2021
37,O.J. Howard,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,7,2021
38,Anthony Firkser,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,7,2021
39,Geoff Swaim,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,7,2021
40,Juwan Johnson,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,9.8%,NO,7,2021
41,Lee Smith,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,7,2021
42,Darren Fells,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,7,2021
43,Ross Dwelley,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,ATL,7,2021
44,Noah Gray,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.9%,KC,7,2021
45,Eric Saubert,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,SF,7,2021
46,Deon Yelder,1,1,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,7,2021
47,Antonio Gandy-Golden,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2021
48,Jesper Horsted,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,7,2021
49,Trevon Wesco,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2021
50,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,7,2021
51,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,7,2021
52,Brock Wright,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,DET,7,2021
53,Jacob Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PHI,7,2021
54,Kylen Granson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,IND,7,2021
55,N'Keal Harry,1,2,28,28.0,28,1,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,7,2021
56,Jack Doyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,7,2021
57,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2021
58,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2021
59,Colin Thompson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2021
60,Ian Thomas,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,7,2021
61,Cameron Brate,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,7,2021
